LAMMPS data file via write_data, version 30 Mar 2018, timestep = 2000000

16384 atoms
1 atom types

-1.0056663544877232e+02 1.2640304208549172e+02 xlo xhi
-1.0056663544877232e+02 1.2640304208549172e+02 ylo yhi
-1.0056663544877232e+02 1.2640304208549172e+02 zlo zhi

Masses

1 1

Atoms # atomic

5615 1 -3.3194699420969826e+01 -6.9883673470580348e+01 -9.6522222396754088e+01 4 10 -10
15143 1 -7.6251669699480829e+00 -7.0389502891953313e+01 -9.6177286239384387e+01 -1 -3 -10
5784 1 -2.9877092246174186e+01 -6.6754147102990657e+01 -9.5547387986967593e+01 1 -8 -2
1232 1 -9.6704211187841480e+01 -6.5178635454514890e+01 -9.6401684301204625e+01 -5 13 1
10388 1 -6.6747594616183363e+01 -6.3895436832969793e+01 -9.5745161856681761e+01 -8 7 7
8683 1 -7.2501382284297279e+01 -4.7208689320305709e+01 -9.5583457323303151e+01 -1 -4 8
159 1 -4.8167112905829065e+01 -3.6137035450733421e+01 -9.5826785334142514e+01 -9 5 -3
16304 1 -8.7353414627859436e+01 -3.0831085232692757e+01 -9.5545033192096199e+01 9 16 22
6054 1 -8.9384849643338001e+01 -1.7840643464140939e+01 -9.5382827529370459e+01 -15 0 -7
8971 1 -6.7376311738733818e+01 -1.8323317959995663e+01 -9.5830898160569618e+01 11 9 -10
8602 1 -7.5363544449918564e+01 -3.0639312259363294e-01 -9.5934945802772987e+01 -4 5 9
2555 1 -7.3151643130443773e+01 6.4051494899630228e+00 -9.5422556460363680e+01 -7 2 2
5833 1 -3.0474447509185779e+01 9.8166719342576840e+00 -9.5981362686373828e+01 1 32 -12
10053 1 -5.5438718446177546e+01 -9.7319102939159563e+01 -9.4050978728749328e+01 -7 -2 12
309 1 -8.0460283947315673e+01 -9.5445619420709818e+01 -9.4843628203269333e+01 11 -1 12
6472 1 -1.0664261382346851e+01 -9.3059178041312407e+01 -9.4288811276909058e+01 -14 3 4
13172 1 -7.9270166507151401e+01 -9.1888696623045220e+01 -9.5019605281342251e+01 0 -1 6
5655 1 1.2130082936266561e+01 -9.0890187863393265e+01 -9.5086757075768787e+01 8 6 7
1627 1 -6.2082372925635205e+01 -8.9708834489911311e+01 -9.4750543876540036e+01 -4 -14 17
1362 1 -2.4183694755260916e+00 -9.0038242327360393e+01 -9.5221058225172982e+01 25 -10 -22
10828 1 -8.2655086552058322e+01 -8.1118359342901201e+01 -9.4285129597334176e+01 -16 23 2
13521 1 -6.3015397396626540e+01 -7.6939192664480203e+01 -9.4395641890198291e+01 -4 7 24
8336 1 -7.7278084034898939e+01 -6.9029586708690516e+01 -9.4726603442133069e+01 19 -13 -5
8497 1 -5.6020812665900230e+01 -6.0758426896588247e+01 -9.4014193706274099e+01 17 3 -16
7819 1 -7.9926462506813536e+01 -5.0524616685994395e+01 -9.4086158435728606e+01 1 8 -9
7975 1 1.7839063190415061e+00 -4.6986709511334624e+01 -9.4770332328999089e+01 -5 -12 8
9395 1 -7.0844052807866078e+01 -3.6691949017179581e+01 -9.4257290541962860e+01 -18 8 19
15477 1 -9.6388498841055053e+01 -3.4577708679700137e+01 -9.4058957947508972e+01 8 4 -5
15341 1 -3.4714993755508260e+01 -3.2692587165459656e+01 -9.4774892918886209e+01 11 9 25
5771 1 -3.2347309419876453e+01 -2.8547393845723931e+01 -9.4330743493404512e+01 -16 -15 5
4377 1 -6.2232577220711384e+01 -2.5307739167866373e+01 -9.4848003112875432e+01 5 6 -7
14253 1 -7.2296857502708065e+01 -2.3690472105144863e+01 -9.4608792858484861e+01 -14 9 -12
1822 1 -4.6081754275318481e+01 -2.2274897430908624e+01 -9.4100571108611206e+01 -25 -5 6
13444 1 -9.4923142716346163e+01 -1.9958134698682343e+01 -9.4148601654762729e+01 3 17 12
442 1 -1.0145883678074199e+01 -1.9856958298373272e+01 -9.4443626371596920e+01 10 -11 -6
13229 1 -2.1766178108955884e+01 -1.9564416908804631e+01 -9.4455263005838063e+01 -11 14 -1
13642 1 1.0049903338874685e+01 -1.6282478564565537e+01 -9.4672243205683912e+01 5 4 2
6184 1 -3.8647340457442716e+01 -5.2116490125216188e+00 -9.5213482542908167e+01 7 5 -3
7647 1 4.7940693954647173e+00 -4.9647958331829187e+00 -9.4652467610656473e+01 -8 -2 23
1040 1 -6.4135160804269447e+01 1.0929328438546975e+00 -9.4361345869923710e+01 24 0 -5
13727 1 -9.4074550797150579e+01 4.9466605222664839e+00 -9.4746307996443093e+01 17 4 -6
10486 1 -1.6342080250353476e+01 3.8204493690915768e+00 -9.4625141691839417e+01 5 4 5
6156 1 -1.3310228432264850e+01 7.6081742720946437e+00 -9.4077868393521712e+01 15 -11 -11
681 1 -7.0099047340988164e+01 -9.9963657076135206e+01 -9.3530857054157607e+01 3 -5 -12
14840 1 -7.2559333411618098e+01 -9.3678409755431531e+01 -9.3028957346270033e+01 -7 -2 -9
12735 1 -2.3213066243936566e+01 -8.7674872618146665e+01 -9.3572160945803546e+01 0 -12 14
9643 1 -6.4702774134688383e+01 -8.7298827858492501e+01 -9.3465643328673721e+01 0 8 -17
11309 1 -1.8711219175544130e+01 -8.6242615858528310e+01 -9.3915534199676259e+01 43 10 8
12775 1 -5.3488610788196098e+00 -7.8644837238992281e+01 -9.3481489947598448e+01 9 1 0
13934 1 -1.3556093150807442e+01 -7.2273875261429851e+01 -9.3888586185026199e+01 9 2 2
4065 1 -2.3383675359295310e+01 -7.1613936051609969e+01 -9.2925532092776109e+01 -3 -4 -3
1832 1 -4.5239972064728988e+00 -7.0112616304364153e+01 -9.3799084738014813e+01 4 13 -19
9945 1 -7.0266460438966732e+01 -6.6433716297733952e+01 -9.3210769818505042e+01 0 -6 -2
8992 1 -8.4872633429897945e+01 -6.3435784841062350e+01 -9.2674527048752125e+01 -1 -18 1
3725 1 -1.1971824031728644e+01 -6.3982184822425637e+01 -9.2735523286159193e+01 -5 7 4
6515 1 -6.9244804023534144e+01 -6.0234212704933334e+01 -9.3516202082658396e+01 10 1 -7
9758 1 -4.8981489562277389e+01 -5.8100766538247200e+01 -9.3301898792807378e+01 -20 5 -1
7895 1 -3.6130073868983658e+01 -5.6148957717518819e+01 -9.3881961320127473e+01 -16 7 -6
6510 1 -8.8748347546359227e+01 -4.5271493932798535e+01 -9.3492267939943901e+01 3 -11 -2
15337 1 2.8458576393648229e+00 -4.1944454498429792e+01 -9.3762262445238136e+01 5 -6 6
10224 1 -6.8731188740428394e+01 -3.9376376635008832e+01 -9.3250454863953308e+01 -11 -2 6
15678 1 -3.2468011034513381e+01 -3.8724890229605563e+01 -9.2753386765539616e+01 15 0 8
4336 1 5.3983564209801216e-01 -3.8064636995463054e+01 -9.3865133472154611e+01 -11 15 11
6674 1 -5.1198201904760509e+01 -3.2711048859674889e+01 -9.3444740881158424e+01 16 13 2
100 1 -4.6118257973204877e+01 -2.8615497204947943e+01 -9.2724541117327902e+01 -1 -1 12
14755 1 -1.5670204825651254e+01 -2.6618240188648187e+01 -9.2760346210983798e+01 -8 5 4
16156 1 -3.4976683311653957e+01 -2.5579213159393035e+01 -9.3266375635297067e+01 8 -5 4
9999 1 -1.3017320462674320e-01 -1.5098439597257055e+01 -9.2798029103643472e+01 -8 16 5
7242 1 -8.5679644524740013e+00 -1.3553935400339512e+01 -9.3371974681663033e+01 3 10 0
2638 1 -8.7053963744259420e+01 -1.2320365330165032e+01 -9.3297225959586768e+01 11 2 25
12225 1 9.4604111572271137e+00 -3.7417886214921481e+00 -9.2992791950525771e+01 -8 9 8
4781 1 -7.7346862077447653e+01 2.1348512263286352e+00 -9.3785024283654479e+01 9 -4 4
5355 1 -4.1090425215327834e+01 2.2421425806296185e+00 -9.3475700224188074e+01 3 -2 9
1228 1 -2.7329787316662973e+01 1.3919236115418130e+00 -9.3116300781006785e+01 -7 -1 -16
909 1 -5.9906772301784216e+01 -8.5879255664626001e+01 -9.2415501055855998e+01 -12 -1 -16
16209 1 -8.9649372575831009e+01 -8.3322732025239645e+01 -9.1762725241610767e+01 10 7 -12
1369 1 -2.4471394048766641e+01 -7.7337859564211854e+01 -9.1808688790158541e+01 3 19 -7
10012 1 -5.8273180404118172e+01 -7.4275665142135296e+01 -9.1933713628995193e+01 -4 9 5
6651 1 -4.2730764754923626e+01 -7.2664741933897062e+01 -9.1893650990892155e+01 6 4 -3
9125 1 -1.5881603330633794e+01 -5.8942267600498454e+01 -9.1783151051346607e+01 -4 -17 1
11899 1 -5.7709116875315488e+01 -5.7643144919551602e+01 -9.1639921095726152e+01 1 -1 20
8751 1 -9.6631668122068092e+01 -5.2292240049772829e+01 -9.1506051034958148e+01 5 8 7
10273 1 -3.6507569623387369e+01 -5.0209800880668347e+01 -9.1708663967357140e+01 -9 6 5
8042 1 -6.2354973737389088e+00 -4.8088967423466052e+01 -9.2522594184973386e+01 -9 3 -24
9461 1 -2.9627779276750317e+01 -3.7984354580227198e+01 -9.2272542155850061e+01 -9 -3 -10
14227 1 -2.7837070141297261e+01 -2.6730380161806835e+01 -9.1770107514543142e+01 -2 2 2
15122 1 5.5810965154337993e+00 -2.6639846848514154e+01 -9.2296520457305917e+01 0 7 -2
1222 1 -7.5288375429812874e+01 -2.4601937837501779e+01 -9.2339361421575177e+01 -1 -7 16
14393 1 -6.2405215438816882e+01 -1.4685670974913748e+01 -9.2051058578977020e+01 9 -15 -7
6520 1 -3.0689717503321191e+01 -1.5649003164547111e+01 -9.1988718890533434e+01 7 -3 12
13520 1 1.2805884487879197e+01 -1.5438800051939353e+01 -9.1919906304961330e+01 11 4 1
3636 1 -9.4938944049995044e+01 -4.9075954911058517e+00 -9.2113178190364806e+01 -8 8 -6
8038 1 -7.6633335403089788e+01 -5.1607774551644354e+00 -9.1635696629137882e+01 -1 5 5
6571 1 -2.9690019595518919e+01 1.7411776492660636e-01 -9.2580760940234640e+01 -8 10 -6
598 1 -2.6291454714005937e+01 6.5635972522998998e-01 -9.1550521114280841e+01 1 -10 -3
2549 1 -9.1972748265631012e+01 7.5660924600476704e+00 -9.1962695702698426e+01 -3 -2 -3
3689 1 -5.6325744902304237e+01 1.1839677354962973e+01 -9.2027810933147393e+01 0 -6 16
3443 1 -9.4277025514199266e+01 -9.9424863665155613e+01 -9.1266946290103874e+01 -1 4 4
11485 1 -7.2285179919521809e+01 -9.7342486998479316e+01 -9.1140432334447695e+01 0 22 7
9337 1 -5.2084114838336887e+01 -9.2893670738005426e+01 -9.0096987653818104e+01 4 15 -4
11615 1 -1.1649582001353878e+01 -7.2157597091429921e+01 -9.0972274264252007e+01 6 8 19
13391 1 -3.0359912858519337e+01 -6.0478432768247799e+01 -9.0479524371580922e+01 -6 -22 4
14807 1 -1.7712400516544051e+01 -5.8790063042001883e+01 -9.1210884264273716e+01 12 -8 10
8502 1 -9.8957036258567840e+01 -4.6505723359177381e+01 -9.1049953997406604e+01 20 -10 0
1019 1 -9.5000080888494125e+00 -4.6868914197795483e+01 -9.1158643693017737e+01 -6 8 6
3031 1 -3.7626852079565587e+01 -4.1449778205886915e+01 -9.1316830973672822e+01 1 -18 9
9704 1 -6.8866575430499068e+00 -3.4933354545408264e+01 -9.0186478491552293e+01 -3 -6 20
8829 1 -1.7558262701087699e+01 -2.8502255444831349e+01 -9.0294454647850415e+01 -18 5 3
14590 1 -9.0972671947470644e+01 -2.4088491038748046e+01 -9.0456654912465510e+01 -11 19 6
14427 1 -5.2663059372862300e+01 -2.3814984937198815e+01 -9.0802723848344371e+01 -34 -15 7
3489 1 -9.1445269145912789e+01 -1.7064404789126826e+01 -9.0029656336801608e+01 17 8 -12
6635 1 3.7893161609548116e+00 -9.3798033228751905e+00 -9.0652547892958921e+01 -9 9 10
15014 1 -9.0154211716305070e+01 -8.0627669037069012e+00 -9.0293825589553890e+01 0 -6 3
13485 1 -2.4867516566408739e+01 7.6715810093404002e+00 -9.0996023196351544e+01 7 -6 -11
4414 1 -4.7119438896622611e+01 8.9120743237864417e+00 -9.0799245020122342e+01 5 -2 -11
12829 1 1.2096150452066610e+01 -9.1211121075677980e+01 -8.9858775014608298e+01 3 -5 1
15717 1 -8.4899597733167127e+01 -8.7359560630802292e+01 -8.9869290176046007e+01 0 6 -15
4924 1 -4.3082352063984693e+01 -8.7134761734290009e+01 -8.9481754268797175e+01 14 -16 2
15039 1 -9.6646547728602201e+01 -8.0173956542734430e+01 -8.9266227670795388e+01 5 11 21
4194 1 -7.6405365890451890e+01 -7.9720337113444444e+01 -8.9970308747974570e+01 9 10 4
4639 1 -5.4403932972542030e+01 -7.5553067030312278e+01 -8.9789857071921119e+01 14 -3 -16
16345 1 -8.9032683215319963e+01 -7.0041855133996037e+01 -8.9932611470289586e+01 3 -10 9
1645 1 2.9376362339084494e+00 -6.9825977437683306e+01 -8.9925894380559882e+01 -28 0 3
10225 1 -9.2040388476415671e+01 -6.7405066272881044e+01 -8.9243320423524921e+01 -13 -7 1
3629 1 -3.0854101642235236e+01 -6.3214328813725068e+01 -8.8819803171864720e+01 3 2 -18
8393 1 -2.1364630595041859e+01 -6.2347985452681264e+01 -8.9432935704592907e+01 -5 3 -10
2797 1 1.1658221501708752e+01 -4.3529708734538552e+01 -8.8932903058335086e+01 -2 -6 -4
15245 1 -9.1820343467067062e+01 -4.3065152792121367e+01 -8.9923570569250558e+01 -7 -24 -18
2641 1 -9.6110350106576888e+01 -3.8611853353182838e+01 -8.9928245306068334e+01 5 0 -3
7184 1 -8.0925169876905969e+01 -3.8602193454646304e+01 -8.9211451426635719e+01 8 -6 2
2563 1 -6.5340292952355099e+01 -3.3286489775746048e+01 -8.9511649568196120e+01 0 -14 14
8954 1 -5.6338770345839698e+01 -3.3886110975541527e+01 -8.9216780482515759e+01 0 11 12
15540 1 -1.2166320800537861e+01 -3.1507772175052381e+01 -8.9552531612303227e+01 8 -7 -4
15911 1 -9.3433251782636646e+01 -2.8260304088574784e+01 -8.8747072358575366e+01 5 8 9
3776 1 8.6854907482093893e+00 -2.1818113367432616e+01 -8.8692924200024393e+01 2 1 1
13269 1 -1.9891257501364123e+01 -1.5887760664976881e+01 -8.9597088263449109e+01 8 -11 1
7661 1 -4.0626342447470194e+01 -3.4142813737685884e+00 -8.8729749305678482e+01 12 -10 -9
6138 1 -1.8411407354103773e+00 -2.6751215444506613e+00 -8.9922747011116456e+01 -18 -10 1
6180 1 -5.8887513819700963e+01 1.4067070851083230e+00 -8.9707544554531168e+01 3 1 0
11261 1 -6.5720134640369480e+01 2.6022495498083487e+00 -8.9618840096178815e+01 1 -7 -26
11829 1 -6.7329624046642948e+01 8.8747656676775790e+00 -8.9364304173797308e+01 -5 6 -1
1207 1 -6.3412616729134598e+01 9.4042125590299435e+00 -8.8730445085276557e+01 2 0 4
1379 1 -6.3134346814680676e+01 1.0551743368507331e+01 -8.8963879145926256e+01 -6 -1 2
9568 1 -4.7840080349926424e+01 -1.0049906622747353e+02 -8.7955277901974128e+01 -3 2 -13
13771 1 -5.8591591400892739e+01 -9.6978798078158377e+01 -8.8373971316423109e+01 -1 7 -10
8232 1 -7.2070652330213221e+01 -9.5853418741271739e+01 -8.7758775655867282e+01 6 3 13
9134 1 -5.4367614040003652e+01 -9.1788548186239382e+01 -8.7518555763768020e+01 -18 4 2
12565 1 1.2221973397752777e+00 -8.9744337532713715e+01 -8.8442122802424777e+01 0 14 9
4957 1 -4.5392521535302407e+01 -8.4389217893635788e+01 -8.7715689415137064e+01 -13 -4 15
15851 1 -5.6384954357925778e+01 -8.2973617554234693e+01 -8.7676279517641134e+01 4 -15 -4
9926 1 -7.1701571967663810e+01 -6.9706187560986834e+01 -8.8577392759410259e+01 3 -5 9
14681 1 -7.2396596694691951e+01 -6.7633173422691499e+01 -8.8326187756987309e+01 4 8 2
6872 1 -6.8552989202273125e+01 -6.6367421237015492e+01 -8.8594534915771220e+01 13 2 0
12498 1 4.3905828298507146e+00 -5.5083366259904018e+01 -8.7973072159982380e+01 -9 5 10
4827 1 -8.3052277761113217e+01 -5.4412544670414512e+01 -8.7907921465022952e+01 9 6 -4
12116 1 -9.3937966450141346e+00 -5.3191153308460287e+01 -8.8415773731910079e+01 -2 1 18
11450 1 -5.7081380251133631e+01 -3.5573793710052101e+01 -8.8017226656630186e+01 1 9 20
7086 1 -8.1630139721036244e+01 -1.5450777865694590e+01 -8.7572638869567356e+01 0 0 2
5980 1 -3.1405649766414996e+01 -1.5246178776275670e+01 -8.8237694718804249e+01 2 12 14
12973 1 -1.3455403849880128e+01 -1.0816710955484155e+01 -8.7392790252931150e+01 -6 -19 17
3276 1 -5.3537328777126021e+01 -5.4705446757349847e+00 -8.8156085446428690e+01 -4 14 -5
13895 1 -7.3632839509215174e+01 -2.7652245772701605e+00 -8.8366604468664192e+01 -5 -2 6
4025 1 -8.6877090650076610e+01 -9.8861310862596824e+01 -8.6116105136725992e+01 -1 -7 13
478 1 -5.9981961782483957e+01 -9.5709172736234351e+01 -8.6111681494046522e+01 -27 -15 6
9648 1 -5.0661413617823001e+00 -9.5553394164599666e+01 -8.6968548239404527e+01 -3 7 2
12649 1 5.6649377504447500e+00 -9.1750986561465126e+01 -8.7075752899061456e+01 -6 10 6
9103 1 -9.5245944625867452e+01 -9.0462003261079829e+01 -8.6890101819223489e+01 9 25 11
15781 1 -8.1963189422763776e+00 -8.3794174685284034e+01 -8.7098633955081738e+01 -3 -10 4
7320 1 -6.6195332793364742e+01 -8.1808222225316584e+01 -8.7004650750531553e+01 3 19 -11
280 1 -4.0202348888533010e+01 -7.4813847670084073e+01 -8.6152301648257790e+01 -8 -1 18
15988 1 -5.3971191444964525e+01 -6.1969815772226610e+01 -8.6726681559961690e+01 -4 -15 1
8972 1 1.2785131509771901e+01 -6.0007002467287876e+01 -8.6254544926950174e+01 -4 -10 3
13091 1 -2.1186312226620714e+01 -5.7379577063190865e+01 -8.6420849671219116e+01 -13 12 -3
8413 1 -4.8617297964268928e+01 -4.5927687427788918e+01 -8.7046383059876604e+01 -23 1 3
11599 1 -7.6754043519813862e+01 -3.9550789224762063e+01 -8.6180993054099815e+01 1 -12 -5
6625 1 -1.0240382522546398e+01 -2.6101070265279404e+01 -8.6515751059053343e+01 19 -14 -13
14412 1 -7.9065877266745517e+01 -2.4379352260663097e+01 -8.6575988089691833e+01 12 2 5
6523 1 -6.8906550455045945e+01 -2.1998445407198986e+01 -8.6379447115263147e+01 -12 0 5
16009 1 -9.2744514474915832e+01 -1.9956082464973733e+01 -8.6705743402573489e+01 17 -1 9
9179 1 -2.1346352434816694e+01 -2.0216375434152255e+01 -8.7364742939766344e+01 -7 5 5
12036 1 -3.9637183700666228e+01 -1.1275377528953797e+01 -8.7177011125520679e+01 -18 -2 3
5367 1 -1.5440493120487631e+01 -1.1029717971704429e+01 -8.6809534646817639e+01 -7 -8 -18
12395 1 -6.2316790709755459e+01 -1.0506313864734878e+01 -8.6485810527856643e+01 -3 5 10
5241 1 -2.3849357612872879e+01 -9.1788316903774074e+00 -8.6354194638664239e+01 -7 -16 -4
6462 1 -9.2404466259178974e+01 -3.2547213653963070e-01 -8.6766615974921734e+01 1 -1 -3
255 1 -9.0089953879307870e+01 1.1773805391927738e+01 -8.6490715854088236e+01 23 4 1
11690 1 -3.5593751025084359e+01 -9.9231431756898274e+01 -8.5227116580798821e+01 4 -8 13
12978 1 3.2813626225871957e+00 -8.8389304997938098e+01 -8.5518408297182035e+01 -9 2 7
5402 1 -6.7163034394271875e+01 -8.1177894965804171e+01 -8.5747089889722034e+01 -10 16 -15
13017 1 -9.8555163700710949e+01 -7.8933164441263528e+01 -8.5027275603977387e+01 7 16 -5
2696 1 -3.7821310433549812e+01 -7.2219457180033231e+01 -8.5220217671063011e+01 -18 5 8
9921 1 -4.6468792320371506e+01 -7.1465316502013309e+01 -8.5894647202180224e+01 24 -16 2
14290 1 -3.3850446778116904e+01 -6.9530989003476876e+01 -8.5643728475994592e+01 3 -6 2
3350 1 -2.8025088087634472e+01 -6.9974153811181310e+01 -8.4779440793974345e+01 -8 26 6
14183 1 -2.1380032525032917e+01 -5.2413002970786984e+01 -8.5193706603582257e+01 6 -32 27
11398 1 3.2568138520341137e+00 -5.3466287073560672e+01 -8.4862205803317465e+01 2 4 11
16074 1 -8.9093791134422318e+01 -4.4993461816850889e+01 -8.5050911918045415e+01 8 -7 -4
9025 1 -1.1846302945997522e+01 -3.6382035189918682e+01 -8.5756040146745946e+01 3 -15 -3
